country,study_id,site_id,year,code,season,sample_id,site_id_wMissing,day,month,year_wMissing,Date,day_of_year,code_wMissing,country_wMissing,sampling_method_long,unit,TaxonomicRes,spp_richness,spp_rich_rare,shannonsH,E10,abundance,turnover,F_to,FRic,FEve,FDiv,FDis,RaoQ,FRed,alien_SppRich,alien_Abund,abundProportion_alienSpp,SppRichProportion_alienSpp,abund_nativeSpp,SppRich_nativeSpp,EPT_SppRich,EPT_Abund,insect_SppRich,insect_Abund,ppt_mm_12moPrior,tmax_C_12moPrior,crop_perc_upstr,urban_perc_upstr
Spain,Spain_1,103000177,2006,103000177_2006,summer,103000177_26.7.2006,103000177,26,7,2006,26.07.2006,207,103000177_2006,Spain,Multi-habitat Kicknet,Ind/sample,family,19,18.46609376,1.064809763,0.056042619,3144,NA,NA,405.1071298,0.513768876,0.986380728,5.125800924,31.3792476,0.308164872,NA,NA,NA,NA,NA,NA,5,1986,12,2804,681,17.31666667,0.43436181,0.0240629
Spain,Spain_1,103000177,2007,103000177_2007,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,17.58333333,0.43340281,0.025173
Spain,Spain_1,103000177,2008,103000177_2008,summer,103000177_20.8.2008,103000177,20,8,2008,20.08.2008,233,103000177_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,25,20.38524492,1.75928012,0.070371205,8602,0.580645161,0.060606061,1868.544848,0.381453703,0.960631792,6.134679529,39.27804897,0.358501935,NA,NA,NA,NA,NA,NA,7,5281,13,7634,652,17.00833333,0.43274742,0.0256271
Spain,Spain_1,103000177,2009,103000177_2009,summer,103000177_29.7.2009,103000177,29,7,2009,29.07.2009,210,103000177_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,35,22.38842573,1.299152727,0.037118649,10685,0.5,0,3024.238085,0.473161421,0.979788573,5.651945938,34.49576247,0.316521712,NA,NA,NA,NA,NA,NA,10,6498,24,9931,656,16.94166667,0.43224242,0.0261317
Spain,Spain_1,103000177,2010,103000177_2010,summer,103000177_28.7.2010,103000177,28,7,2010,28.07.2010,209,103000177_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,18,18,1.434004113,0.079666895,2936,0.527777778,0.060606061,458.5066804,0.362498452,0.988635847,6.09210619,37.76259238,0.364832408,NA,NA,NA,NA,NA,NA,6,1431,12,2736,731,17.275,0.43188942,0.0264849
Spain,Spain_1,103000177,2011,103000177_2011,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,17.33333333,0.43138442,0.0270903
Spain,Spain_1,103000177,2012,103000177_2012,summer,103000177_26.9.2012,103000177,26,9,2012,26.09.2012,270,103000177_2012,Spain,Multi-habitat Kicknet,Ind/sample,family,23,16.24022841,1.703103454,0.074047976,15060,0.423076923,0.0625,1334.132746,0.325340031,0.809976466,6.446417553,42.68452693,0.244272449,NA,NA,NA,NA,NA,NA,5,3970,10,7118,511,17.71666667,0.43072842,0.0277461
Spain,Spain_1,103000177,2013,103000177_2013,summer,103000177_11.9.2013,103000177,11,9,2013,11.09.2013,254,103000177_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,29,25.27969766,1.538943689,0.053067024,4408,0.424242424,0.03125,2237.531599,0.416321292,0.956661268,5.658599847,35.81380475,0.336942049,NA,NA,NA,NA,NA,NA,5,1329,16,3818,905,17.00833333,0.42987063,0.0283011
Spain,Spain_1,103000177,2014,103000177_2014,summer,103000177_6.8.2014,103000177,6,8,2014,06.08.2014,218,103000177_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,32,25.10016769,2.051439077,0.064107471,8055,0.512195122,0.060606061,2676.294609,0.364368365,0.937983589,6.690653843,45.05068626,0.302981445,NA,NA,NA,NA,NA,NA,7,2898,17,5654,655,17.74166667,0.42976963,0.028503
Spain,Spain_1,103000177,2015,103000177_2015,summer,103000177_13.8.2015,103000177,13,8,2015,13.08.2015,225,103000177_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,31,24.27864971,1.932971018,0.062353904,9015,0.342105263,0.03125,2110.208434,0.319611336,0.901630719,6.415680804,41.8103601,0.306752369,NA,NA,NA,NA,NA,NA,7,5085,15,7530,713,18.075,0.42956763,0.0288058
Spain,Spain_1,103000205,2008,103000205_2008,summer,103000205_13.8.2008,103000205,13,8,2008,13.08.2008,226,103000205_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,33,20.28572112,1.238080103,0.037517579,40096,NA,NA,2141.966983,0.336336328,0.951980766,4.174607195,25.21353662,0.290158595,NA,NA,NA,NA,NA,NA,11,4333,27,11232,545,16.425,0.08737175,0.000250675
Spain,Spain_1,103000205,2009,103000205_2009,summer,103000205_16.7.2009,103000205,16,7,2009,16.07.2009,197,103000205_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,31,24.4198091,1.07613912,0.034714165,8773,0.358974359,0.117647059,2374.490938,0.381437847,0.738487675,4.570672954,24.45255059,0.325942957,NA,NA,NA,NA,NA,NA,10,476,23,716,506,16.31666667,0.08737175,0.000250675
Spain,Spain_1,103000205,2010,103000205_2010,summer,103000205_6.7.2010,103000205,6,7,2010,06.07.2010,187,103000205_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,23,23,1.799274421,0.078229323,4334,0.457142857,0.121212121,1128.77743,0.345026864,0.909620879,6.605812825,44.61881625,0.22888534,NA,NA,NA,NA,NA,NA,9,1690,17,3107,592,16.65833333,0.08737175,0.000250675
Spain,Spain_1,103000205,2011,103000205_2011,summer,103000205_12.9.2011,103000205,12,9,2011,12.09.2011,255,103000205_2011,Spain,Multi-habitat Kicknet,Ind/sample,family,32,19.29135068,1.836310406,0.0573847,33510,0.472222222,0.121212121,3476.106701,0.404650725,0.846480959,6.295649783,41.29317505,0.271389532,NA,NA,NA,NA,NA,NA,8,8681,23,16493,490,16.71666667,0.08737175,0.000250675
Spain,Spain_1,103000205,2012,103000205_2012,summer,103000205_12.9.2012,103000205,12,9,2012,12.09.2012,256,103000205_2012,Spain,Multi-habitat Kicknet,Ind/sample,family,28,17.88129037,1.26654785,0.045233852,37801,0.378378378,0.029411765,2490.661686,0.342662945,0.677596463,5.137639413,28.55356822,0.27512837,NA,NA,NA,NA,NA,NA,8,903,19,8883,393,17.14166667,0.08737175,0.000250675
Spain,Spain_1,103000205,2013,103000205_2013,summer,103000205_14.8.2013,103000205,14,8,2013,14.08.2013,226,103000205_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,31,16.45682116,1.657078309,0.053454139,31957,0.487179487,0.114285714,2680.707081,0.48761529,0.910291181,6.061901573,39.90554312,0.269397218,NA,NA,NA,NA,NA,NA,11,16357,24,22232,728,16.41666667,0.08737175,0.000250675
Spain,Spain_1,103000205,2014,103000205_2014,summer,103000205_29.7.2014,103000205,29,7,2014,29.07.2014,210,103000205_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,29,17.603685,1.437670417,0.049574842,53262,0.5,0.114285714,2865.177266,0.409367139,0.791313481,6.011642038,37.28639576,0.26182601,NA,NA,NA,NA,NA,NA,10,3539,21,16567,509,17.11666667,0.08737175,0.000250675
Spain,Spain_1,103000205,2015,103000205_2015,summer,103000205_27.7.2015,103000205,27,7,2015,27.07.2015,208,103000205_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,36,23.52175074,2.068634322,0.057462065,27750,0.452380952,0.088235294,2765.915732,0.339662181,0.968830164,6.64721245,45.8804474,0.27522196,NA,NA,NA,NA,NA,NA,10,12390,28,21251,574,17.51666667,0.08737175,0.000250675
Spain,Spain_1,103000210,2007,103000210_2007,summer,103000210_18.7.2007,103000210,18,7,2007,18.07.2007,199,103000210_2007,Spain,Multi-habitat Kicknet,Ind/sample,family,14,10.17796684,1.22425495,0.087446782,14326,NA,NA,274.0460636,0.222579016,0.947447575,5.349844093,30.51302359,0.285574347,NA,NA,NA,NA,NA,NA,3,4320,7,4880,498,20.45833333,0.46677868,0.00355969
Spain,Spain_1,103000210,2008,103000210_2008,summer,103000210_30.6.2008,103000210,30,6,2008,30.06.2008,182,103000210_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,14,11.78833661,1.212017303,0.086572664,8077,0.526315789,0.21875,566.0384444,0.155679456,0.985341226,5.128293352,29.13866693,0.279865164,NA,NA,NA,NA,NA,NA,3,4548,9,4804,408,19.6,0.46650457,0.00383381
Spain,Spain_1,103000210,2009,103000210_2009,summer,103000210_30.7.2009,103000210,30,7,2009,30.07.2009,211,103000210_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,26,24.35830076,1.238500656,0.047634641,4631,0.620689655,0.090909091,1756.091793,0.301284527,0.955654368,4.03580505,25.0707674,0.272447775,NA,NA,NA,NA,NA,NA,4,90,17,601,377,19.41666667,0.46540948,0.00492935
Spain,Spain_1,103000210,2010,103000210_2010,summer,103000210_5.7.2010,103000210,5,7,2010,05.07.2010,186,103000210_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,20,15.74706394,1.486623042,0.074331152,9439,0.647058824,0,728.3859729,0.386200579,0.87102401,5.295505876,30.43988811,0.324311897,NA,NA,NA,NA,NA,NA,2,245,10,728,434,19.75833333,0.46431448,0.00602423
Spain,Spain_1,103000210,2011,103000210_2011,summer,103000210_10.8.2011,103000210,10,8,2011,10.08.2011,222,103000210_2011,Spain,Multi-habitat Kicknet,Ind/sample,family,19,17.91856583,1.933730866,0.101775309,4825,0.555555556,0.125,871.1192162,0.332216411,0.931895684,6.52457313,43.22167255,0.28392973,NA,NA,NA,NA,NA,NA,4,1045,10,2473,369,20.08333333,0.46431448,0.00602423
Spain,Spain_1,103000210,2012,103000210_2012,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,20.28333333,0.46376648,0.00657236
Spain,Spain_1,103000210,2013,103000210_2013,summer,103000210_4.7.2013,103000210,4,7,2013,04.07.2013,185,103000210_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,17,17,1.405510553,0.082677091,3823,0.434782609,0.15625,1446.30594,0.261489235,0.868546653,5.680520484,34.45162153,0.257313819,NA,NA,NA,NA,NA,NA,3,1198,8,1546,526,19.45833333,0.46294548,0.00739385
Spain,Spain_1,103000210,2014,103000210_2014,summer,103000210_28.7.2014,103000210,28,7,2014,28.07.2014,209,103000210_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,26,17.13394271,1.32431173,0.050935067,17127,0.566666667,0.147058824,1778.035632,0.468559765,0.830190624,5.014773045,29.88087483,0.302202732,NA,NA,NA,NA,NA,NA,7,2907,16,4606,364,20.51666667,0.46212388,0.00821482
Spain,Spain_1,103000210,2015,103000210_2015,summer,103000210_15.7.2015,103000210,15,7,2015,15.07.2015,196,103000210_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,13,10.36313222,1.105186714,0.085014363,9135,0.555555556,0.09375,240.2147788,0.217610544,0.95857377,4.699966566,28.84818874,0.26094287,NA,NA,NA,NA,NA,NA,3,723,7,2250,451,20.45833333,0.46185088,0.00848842
Spain,Spain_1,103000213,2007,103000213_2007,summer,103000213_12.7.2007,103000213,12,7,2007,12.07.2007,193,103000213_2007,Spain,Multi-habitat Kicknet,Ind/sample,family,22,20.13008031,1.073018335,0.048773561,11439,NA,NA,1019.162317,0.377035075,0.864900128,3.464398356,17.92107099,0.384559946,0,0,NA,NA,NA,NA,8,10410,14,10863,514,20.89166667,0.3387207,0.00220085
Spain,Spain_1,103000213,2008,103000213_2008,summer,103000213_10.8.2008,103000213,10,8,2008,10.08.2008,223,103000213_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,17,16.4332611,1.460563731,0.085915514,9759,0.44,0.060606061,729.210372,0.182463644,0.934322323,4.898153236,29.00374353,0.341334554,0,0,NA,NA,NA,NA,4,6737,10,8229,429,19.96666667,0.3386047,0.00231673
Spain,Spain_1,103000213,2009,103000213_2009,summer,103000213_7.7.2009,103000213,7,7,2009,07.07.2009,188,103000213_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,26,25.16742462,1.47162886,0.05660111,9276,0.464285714,0.03030303,1709.604714,0.23676704,0.929447396,5.817050607,35.25513688,0.316891968,0,0,NA,NA,NA,NA,5,2938,12,7350,424,19.81666667,0.3386047,0.00231673
Spain,Spain_1,103000213,2010,103000213_2010,summer,103000213_6.7.2010,103000213,6,7,2010,06.07.2010,187,103000213_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,22,22,1.387700462,0.063077294,8050,0.451612903,0.090909091,822.669619,0.299548899,0.926725671,4.638754604,26.31696539,0.32832845,0,0,NA,NA,NA,NA,5,5705,8,6290,460,20.15833333,0.3385467,0.00237465
Spain,Spain_1,103000213,2011,103000213_2011,summer,103000213_5.7.2011,103000213,5,7,2011,05.07.2011,186,103000213_2011,Spain,Multi-habitat Kicknet,Ind/sample,family,21,19.10590107,1.52105136,0.072431017,11024,0.346153846,0.117647059,767.2177636,0.267006462,0.790026249,4.953446109,28.47309675,0.303504795,1,1,NA,NA,NA,NA,5,3252,9,3873,389,20.475,0.3383738,0.0025483
Spain,Spain_1,103000213,2012,103000213_2012,summer,103000213_11.7.2012,103000213,11,7,2012,11.07.2012,193,103000213_2012,Spain,Multi-habitat Kicknet,Ind/sample,family,30,24.63979847,2.053405905,0.068446864,16222,0.40625,0.03030303,2184.887771,0.184453526,0.823923259,5.896742766,35.50385346,0.304360357,1,2,NA,NA,NA,NA,7,7861,15,9242,315,20.675,0.3383158,0.00260623
Spain,Spain_1,103000213,2013,103000213_2013,summer,103000213_31.7.2013,103000213,31,7,2013,31.07.2013,212,103000213_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,24,18.37641442,1.325954668,0.055248111,32667,0.411764706,0.03030303,1530.113406,0.260366691,0.849582359,4.8164961,25.81887908,0.307759118,0,0,NA,NA,NA,NA,5,12254,13,13246,577,19.85,0.33785196,0.00295367
Spain,Spain_1,103000213,2014,103000213_2014,summer,103000213_29.7.2014,103000213,29,7,2014,29.07.2014,210,103000213_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,26,19.84323957,1.626948322,0.062574935,24136,0.484848485,0.058823529,2147.706486,0.213176293,0.764822191,5.933453871,35.66382838,0.306345591,1,11,NA,NA,NA,NA,6,6211,12,12630,401,20.925,0.33744596,0.00335916
Spain,Spain_1,103000213,2015,103000213_2015,summer,103000213_20.7.2015,103000213,20,7,2015,20.07.2015,201,103000213_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,25,18.74358713,1.464586487,0.058583459,22288,0.542857143,0,1784.668114,0.396696359,0.945915956,6.07484095,38.33665299,0.30418095,1,160,NA,NA,NA,NA,5,3418,16,13522,487,20.81666667,0.33721516,0.00359079
Spain,Spain_1,103000214,2007,103000214_2007,summer,103000214_18.7.2007,103000214,18,7,2007,18.07.2007,199,103000214_2007,Spain,Multi-habitat Kicknet,Ind/sample,family,16,15.45398869,1.265847696,0.079115481,5521,NA,NA,499.1795779,0.219844071,0.756474294,4.166329247,23.2780086,0.320234976,NA,NA,NA,NA,NA,NA,3,13,6,408,611,17.73333333,0.56568561,0.00445098
Spain,Spain_1,103000214,2008,103000214_2008,summer,103000214_30.6.2008,103000214,30,6,2008,30.06.2008,182,103000214_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,20,20,1.531375211,0.076568761,3508,0.615384615,0.125,1613.279976,0.333875962,0.939533444,5.598988174,35.95970423,0.273799162,NA,NA,NA,NA,NA,NA,3,367,13,1267,508,16.91666667,0.56504959,0.00508699
Spain,Spain_1,103000214,2009,103000214_2009,summer,103000214_21.7.2009,103000214,21,7,2009,21.07.2009,202,103000214_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,20,19.02591352,1.975155851,0.098757793,4933,0.4,0.09375,929.7264252,0.69541417,0.907296784,6.921714384,49.75071448,0.290830216,NA,NA,NA,NA,NA,NA,3,1890,12,4070,467,16.73333333,0.56314263,0.00699423
Spain,Spain_1,103000214,2010,103000214_2010,summer,103000214_5.7.2010,103000214,5,7,2010,05.07.2010,186,103000214_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,22,14.90187595,1.553416322,0.070609833,21736,0.444444444,0.09375,1195.074017,0.175162637,0.873551362,5.752323367,38.4605146,0.315030598,NA,NA,NA,NA,NA,NA,4,856,13,16679,546,17.075,0.56187163,0.00826553
Spain,Spain_1,103000214,2011,103000214_2011,summer,103000214_10.8.2011,103000214,10,8,2011,10.08.2011,222,103000214_2011,Spain,Multi-habitat Kicknet,Ind/sample,family,27,15.01763071,1.389824857,0.051474995,28136,0.515151515,0.0625,1920.721622,0.402998783,0.992943752,6.247374203,41.62932809,0.284436596,NA,NA,NA,NA,NA,NA,3,12994,18,20593,464,17.38333333,0.56187163,0.00826553
Spain,Spain_1,103000214,2012,103000214_2012,summer,103000214_13.8.2012,103000214,13,8,2012,13.08.2012,226,103000214_2012,Spain,Multi-habitat Kicknet,Ind/sample,family,24,17.46425765,2.084768865,0.086865369,26008,0.40625,0.125,1568.252105,0.297119217,0.893581012,7.183200213,54.12279209,0.254515827,NA,NA,NA,NA,NA,NA,3,5351,12,17668,345,17.6,0.56059963,0.00953734
Spain,Spain_1,103000214,2013,103000214_2013,summer,103000214_4.7.2013,103000214,4,7,2013,04.07.2013,185,103000214_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,24,17.5873495,1.699141674,0.07079757,30309,0.285714286,0.064516129,2284.054198,0.191009436,0.909761073,6.319674879,43.18860966,0.291878606,NA,NA,NA,NA,NA,NA,3,13505,12,22407,640,16.76666667,0.55932763,0.0108086
Spain,Spain_1,103000214,2014,103000214_2014,summer,103000214_28.7.2014,103000214,28,7,2014,28.07.2014,209,103000214_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,23,15.3452148,1.62321441,0.07057454,37906,0.321428571,0.03125,2371.730351,0.218992288,0.917562932,7.025206474,50.1306987,0.271973043,NA,NA,NA,NA,NA,NA,3,5367,13,25915,452,17.83333333,0.55869263,0.0114439
Spain,Spain_1,103000214,2015,103000214_2015,summer,103000214_15.7.2015,103000214,15,7,2015,15.07.2015,196,103000214_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,28,14.24003631,1.162443514,0.04151584,66026,0.35483871,0.088235294,2156.387127,0.311317182,0.90458322,4.9782323,30.69288515,0.283669571,NA,NA,NA,NA,NA,NA,6,16792,18,22744,552,17.75833333,0.55869263,0.0114439
Spain,Spain_1,103000216,2006,103000216_2006,summer,103000216_18.6.2006,103000216,18,6,2006,18.06.2006,169,103000216_2006,Spain,Multi-habitat Kicknet,Ind/sample,family,42,34.49108084,2.343442233,0.055796244,733,NA,NA,3923.373112,0.603008643,0.871909729,6.271181113,41.66081029,0.317008922,NA,NA,NA,NA,NA,NA,11,484,36,702,459,17.275,0.00193422,0
Spain,Spain_1,103000216,2007,103000216_2007,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,18.375,0.00193422,0
Spain,Spain_1,103000216,2008,103000216_2008,summer,103000216_13.7.2008,103000216,13,7,2008,13.07.2008,195,103000216_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,37,37,2.518835454,0.068076634,486,0.354166667,0,3502.902844,0.625772836,0.826777858,6.420083817,43.0823684,0.294584396,NA,NA,NA,NA,NA,NA,12,280,33,477,580,17.49166667,0.00193422,0
Spain,Spain_1,103000216,2009,103000216_2009,summer,103000216_4.8.2009,103000216,4,8,2009,04.08.2009,216,103000216_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,41,27.77980523,2.276986827,0.055536264,1856,0.44,0.03030303,2966.693718,0.539902977,0.844436065,6.610095487,45.31475341,0.229197233,NA,NA,NA,NA,NA,NA,11,520,35,1626,505,17.19166667,0.00193422,0
Spain,Spain_1,103000216,2010,103000216_2010,summer,103000216_1.7.2010,103000216,1,7,2010,01.07.2010,182,103000216_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,41,27.22269244,2.218895702,0.054119407,4912,0.326530612,0,3975.558168,0.412753472,0.816667189,6.515983582,43.52104868,0.23843648,NA,NA,NA,NA,NA,NA,12,1610,35,4566,576,17.48333333,0.00193422,0
Spain,Spain_1,103000216,2011,103000216_2011,summer,103000216_28.6.2011,103000216,28,6,2011,28.06.2011,179,103000216_2011,Spain,Multi-habitat Kicknet,Ind/sample,family,38,24.73020685,2.184639956,0.057490525,4781,0.244444444,0,3291.18928,0.483718392,0.786000374,6.319809244,41.17328851,0.246026608,NA,NA,NA,NA,NA,NA,11,1638,31,4371,478,17.80833333,0.00193422,0
Spain,Spain_1,103000216,2012,103000216_2012,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,18.14166667,0.00193422,0
Spain,Spain_1,103000216,2013,103000216_2013,summer,103000216_9.7.2013,103000216,9,7,2013,09.07.2013,190,103000216_2013,Spain,Multi-habitat Kicknet,Ind/sample,family,42,21.36997362,1.962438983,0.046724738,7739,0.333333333,0,3524.283304,0.396021929,0.802969563,6.010255959,37.58332714,0.331277248,NA,NA,NA,NA,NA,NA,13,4503,35,7436,644,17.30833333,0.00193422,0
Spain,Spain_1,103000216,2014,103000216_2014,summer,103000216_2.7.2014,103000216,2,7,2014,02.07.2014,183,103000216_2014,Spain,Multi-habitat Kicknet,Ind/sample,family,36,23.26111336,2.13089293,0.05919147,4828,0.340425532,0.03030303,2180.058404,0.426653243,0.884972818,5.665669684,35.37921525,0.328661575,NA,NA,NA,NA,NA,NA,10,1840,29,4648,391,18.36666667,0.00193422,0
Spain,Spain_1,103000216,2015,103000216_2015,summer,103000216_30.6.2015,103000216,30,6,2015,30.06.2015,181,103000216_2015,Spain,Multi-habitat Kicknet,Ind/sample,family,36,21.64751824,2.39045699,0.066401583,5341,0.325581395,0,2449.384469,0.339928984,0.869122864,6.593761115,44.91311171,0.27451945,NA,NA,NA,NA,NA,NA,11,2264,30,4676,565,18.35,0.00193422,0
Spain,Spain_1,103000234,2007,103000234_2007,summer,103000234_25.7.2007,103000234,25,7,2007,25.07.2007,206,103000234_2007,Spain,Multi-habitat Kicknet,Ind/sample,family,27,25.61074108,1.285697856,0.047618439,13416,NA,NA,2391.913963,0.37828076,0.914594426,4.452420765,27.95942979,0.286283908,NA,NA,NA,NA,NA,NA,11,1584,21,3918,563,18.25833333,0,0
Spain,Spain_1,103000234,2008,103000234_2008,summer,103000234_6.5.2008,103000234,6,5,2008,06.05.2008,127,103000234_2008,Spain,Multi-habitat Kicknet,Ind/sample,family,38,32.35475156,1.808222878,0.047584813,24142,0.289473684,0.033333333,3339.949548,0.349054196,0.97268423,5.890576489,38.99250214,0.286120789,NA,NA,NA,NA,NA,NA,14,3845,30,12075,455,17.30833333,0,0
Spain,Spain_1,103000234,2009,103000234_2009,summer,103000234_24.6.2009,103000234,24,6,2009,24.06.2009,175,103000234_2009,Spain,Multi-habitat Kicknet,Ind/sample,family,35,30.13685494,1.770945597,0.050598446,20876,0.219512195,0.033333333,3171.97946,0.375191201,0.97637114,5.982969157,39.3050003,0.277253673,NA,NA,NA,NA,NA,NA,13,2978,28,11347,433,16.93333333,0,0
Spain,Spain_1,103000234,2010,103000234_2010,summer,103000234_4.5.2010,103000234,4,5,2010,04.05.2010,124,103000234_2010,Spain,Multi-habitat Kicknet,Ind/sample,family,37,35.30721349,2.414626471,0.065260175,14214,0.2,0,2482.226064,0.435644969,0.948951596,6.883519995,48.61900646,0.261917223,NA,NA,NA,NA,NA,NA,15,5644,31,11275,428,17.51666667,0,0
Spain,Spain_1,103000234,2011,103000234_2011,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,17.7,0,0
Spain,Spain_1,103000234,2012,103000234_2012,summer,103000234_10.7.2012,103000234,10,7,2012,10.07.2012,192,103000234_2012,Spain,Multi-habitat Kicknet,Ind/sample,family,34,34,1.898056816,0.0558252,9232,0.456521739,0.032258065,3873.590434,0.403286911,0.907225942,7.288836506,53.31638304,0.220191999,NA,NA,NA,NA,NA,NA,11,1011,28,5783,260,17.80833333,0,0
