"Unique.ID","Samp.ID","Sampling.date","year","month","day","ABLABESMYIA MONILIS","ACENTRIA EPHEMERELLA","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGRYPNIA OBSOLETA","AGRYPNIA PAGETANA","AGRYPNIA VARIA","ALBOGLOSSIPHONIA HETEROCLITA","AMETROPUS SP.","AMPULLACEANA AMPLA","AMPULLACEANA BALTHICA","AMPULLACEANA LAGOTIS","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ASELLUS AQUATICUS","ASTACUS SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEA SP.","BERAEODES MINUTUS","BITHYNIA SP.","BORYSTHENIA NATICINA","BRACHYCENTRUS SP.","CAENIDAE GEN. SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CATACLYSTA LEMNATA","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLA SP.","CHRYSOPILUS SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORDULIA AENEA","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CRUNOECIA SP.","CULICIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA BIMACULATA","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECHINOGAMMARUS WARPACHOWSKYI","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","EPITHECA BIMACULATA","ERPOBDELLA SP.","EURYLOPHELLA KARELICA","GALBA TRUNCATULA","GAMMARUS SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHUS SP.","GORDIUS AQUATICUS","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HELOBDELLA SP.","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEPTAGENIA SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","ILYOCORIS CIMICOIDES SSP.","ISOPTENA SERRICORNIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRA SP.","LIBELLULA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEA SP.","LYPE PHAEOPA","LYPE REDUCTA","MICRASEMA SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","MYXAS GLUTINOSA","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTIDOBIA CILIARIS","NOTONECTA SP.","OBESOGAMMARUS CRASSUS","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OMPHISCOLA GLABRA","ONYCHOGOMPHUS FORCIPATUS","OPHIOGOMPHUS CECILIA","ORCONECTES LIMOSUS","ORTHETRUM SP.","PARAPOYNX SP.","PEDICIA SP.","PEREGRIANA PEREGRA","PERLODIDAE GEN. SP.","PHRYGANEA BIPUNCTATA","PHRYGANEA GRANDIS SSP.","PHYSA SP.","PHYSELLA ACUTA","PISCICOLA GEOMETRA","PLACOBDELLA COSTATA","PLANARIA SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS SP.","PLEA SP.","POLYCENTROPODIDAE GEN. SP.","PONTOGAMMARUS SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSEUDANODONTA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA SP.","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHYACOPHILIDAE GEN. SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SOMATOCHLORA SP.","SPHAERIIDAE GEN. SP.","STAGNICOLA CORVUS","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","SYMPETRUM SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","UNIO SP.","VALVATA SP.","VIVIPARUS SP."
"LTU_053_MZB_LO_32","LTU_053_MZB_LO_32-06.10.2014","06.10.2014",2014,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,7,0,4,27,0,0,74,0,41,0,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,69,0,0,0,14,0,0,2,0,0,0,0,8,0,0,24,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,1,0,69,0,0,0,0,0,0
"LTU_053_MZB_LO_32","LTU_053_MZB_LO_32-05.10.2015","05.10.2015",2015,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,1,3,0,0,3,0,19,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"LTU_053_MZB_LO_32","LTU_053_MZB_LO_32-03.10.2016","03.10.2016",2016,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,31,0,1,91,0,0,5,0,21,0,27,27,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,37,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,22,0,1,0,1,0,0
"LTU_053_MZB_LO_32","LTU_053_MZB_LO_32-07.10.2019","07.10.2019",2019,10,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,1,0,0,20,0,0,13,0,36,0,23,23,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,5,0,42,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"LTU_053_MZB_LO_32","LTU_053_MZB_LO_32-03.10.2022","03.10.2022",2022,10,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,22,0,0,13,0,0,10,1,0,0,9,9,0,0,1,0,0,11,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,4,0,0,0,0,0,0,0,82,0,0,0,0,0,8
"LTU_053_MZB_LO_33","LTU_053_MZB_LO_33-19.10.2010","19.10.2010",2010,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,0,0,0,5,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTU_053_MZB_LO_33","LTU_053_MZB_LO_33-27.09.2012","27.09.2012",2012,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,6,0,0,2,0,0,0,0,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,3,0,13,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"LTU_053_MZB_LO_33","LTU_053_MZB_LO_33-10.09.2015","10.09.2015",2015,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,6,0,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,5,0,0,14,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"LTU_053_MZB_LO_33","LTU_053_MZB_LO_33-24.09.2018","24.09.2018",2018,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,5,5,0,0,0,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_33","LTU_053_MZB_LO_33-21.09.2021","21.09.2021",2021,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,69,2,0,0,0,0,0,0,0,5,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"LTU_053_MZB_LO_34","LTU_053_MZB_LO_34-06.10.2010","06.10.2010",2010,10,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_34","LTU_053_MZB_LO_34-24.09.2013","24.09.2013",2013,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,0,15,23,0,16,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"LTU_053_MZB_LO_34","LTU_053_MZB_LO_34-03.10.2016","03.10.2016",2016,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,48,0,0,37,0,0,0,0,0,0,0,0,0,0,43,0,0,24,0,4,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,20,0,0,0,0,13,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,53,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_34","LTU_053_MZB_LO_34-01.10.2019","01.10.2019",2019,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23,0,0,13,0,0,16,0,0,16,0,0,0,0,0,0,0,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,34,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,56,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_34","LTU_053_MZB_LO_34-21.09.2022","21.09.2022",2022,9,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,4,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_35","LTU_053_MZB_LO_35-01.10.2010","01.10.2010",2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,1,0,4,0,16,0,0,0,0,0,19,0,0,0,22,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0
"LTU_053_MZB_LO_35","LTU_053_MZB_LO_35-11.10.2013","11.10.2013",2013,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,28,16,19,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,55,0,0,20,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,44,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,36,0,238,0,0,0,0,0,8,0,0,0,0,14,0,0,0
"LTU_053_MZB_LO_35","LTU_053_MZB_LO_35-28.09.2015","28.09.2015",2015,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,0,0,2,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_35","LTU_053_MZB_LO_35-09.10.2019","09.10.2019",2019,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,1,0,0,15,28,22,0,6,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,22,17,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0
"LTU_053_MZB_LO_35","LTU_053_MZB_LO_35-03.10.2022","03.10.2022",2022,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,8,0,6,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_36","LTU_053_MZB_LO_36-13.10.2010","13.10.2010",2010,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"LTU_053_MZB_LO_36","LTU_053_MZB_LO_36-24.09.2013","24.09.2013",2013,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,19,33,0,0,28,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,0,0,0,0,0,0,0,0,38,0,0,51,0,0,0,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,60,0,0,0,0,0,15,0,0,0,0,18,2,0,0
"LTU_053_MZB_LO_36","LTU_053_MZB_LO_36-01.10.2015","01.10.2015",2015,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,6,0,0,18,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,8,0,6,0,0,33,0,0,0,0,0,0,0,97,0,0,0,0,0,0,22,0,6,25,0,0,0,0,0,0,0,0,17,0,0,22,0,0,0,8,0,0,0,0,0,0,16,66,0,0,0,5,0,0,51,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,69,0,0,0,0,0,0,0,0,0,0,37,0,0,0
"LTU_053_MZB_LO_36","LTU_053_MZB_LO_36-10.10.2018","10.10.2018",2018,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,12,1,0,0,10,0,0,29,1,1,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_36","LTU_053_MZB_LO_36-21.09.2021","21.09.2021",2021,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,8,0,0,12,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,4,0,106,0,0,15,0,0,0,3,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,12,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"LTU_053_MZB_LO_37","LTU_053_MZB_LO_37-06.10.2010","06.10.2010",2010,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,64,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_37","LTU_053_MZB_LO_37-24.09.2013","24.09.2013",2013,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,19,0,0,9,0,8,31,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,6
"LTU_053_MZB_LO_37","LTU_053_MZB_LO_37-03.10.2016","03.10.2016",2016,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,151,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,2,0,0,24,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
"LTU_053_MZB_LO_37","LTU_053_MZB_LO_37-03.10.2019","03.10.2019",2019,10,3,0,0,0,2,0,0,0,13,0,0,6,0,0,0,0,0,5,0,0,14,0,0,17,19,0,21,0,0,0,0,8,0,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,2,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,7,0,7,0,0,0,0,0,3,0,0,26,18,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,0,1,0,8
"LTU_053_MZB_LO_37","LTU_053_MZB_LO_37-03.10.2022","03.10.2022",2022,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,0,0,0,5,5,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,8,0,3
